SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SCH_TYPE,LOW_GRADE,HIGH_GRADE,TITLE1_STATUS,MEMBERSHIP,CONTACT_NAME,ADDRESS,ADDRESS2,PO_BOX,CITY,STATE,ZIPCODE,PHONE,FAX,LATITUDE,LONGITUDE,COOP,COOP_CODE
20162017,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,A1,Entry,5th,Title 1 Eligible - Schoolwide School,696,Wendell Emerson,1554 N Hwy 127,,,Russell Springs,KY,42642,(270) 866-3587,(270) 866-7456,37.087591,-85.065635,GRREC,902
20162017,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,312,Kimberlee Webb,1409 S Hwy 76,,,Russell Springs,KY,42642,(270) 866-6197,(270) 866-3687,37.070229,-84.989612,GRREC,902
20162017,104,RUSSELL,521,Russell County,,---District Total---,521,,,,K,12th,,"2,962",Michael Ford,404 S Main St,,,Jamestown,KY,42629,(270) 343-3191,(270) 343-3072,36.979626344,-85.058955777,GRREC,902
20162017,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,A1,9th,12th,Title 1 Eligible - No Program,613,Anna Chaffin,709 Red Devil Lane,,,Russell,KY,41169,(606) 836-9658,(606) 836-9650,38.512124,-82.705894,KEDC,903
20162017,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,A1,6th,8th,Title 1 Eligible - Schoolwide School,547,Shawn Moore,707 Red Devil Lane,,,Russell,KY,41169,(606) 836-8135,(606) 836-0614,38.510741,-82.704634,KEDC,903
20162017,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,A1,Preschool,2nd,Title 1 Eligible - Schoolwide School,519,Phillip Cassity,710 Red Devil Lane,,,Russell,KY,41169,(606) 836-0007,(606) 834-9300,38.51115,-82.708147,KEDC,903
20162017,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,A1,3rd,5th,Title 1 Eligible - Schoolwide School,513,Pamela Jean Wright,1900 Long Street,,,Flatwoods,KY,41139,(606) 836-8186,(606) 836-3547,38.517429,-82.711838,KEDC,903
20162017,045,GREENUP,522,Russell Independent,,---District Total---,522,,,,K,12th,,"2,192",Michael Horne,409 Belfont Street,,,Russell,KY,41169,(606) 836-9679,(606) 836-2865,38.530547,-82.693486,KEDC,903
20162017,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,454,Mrs. Robin Cornelius,1000 N Main St,,,Russellville,KY,42276,(270) 726-8425,(270) 726-1109,36.857742,-86.899108,GRREC,902
20162017,071,LOGAN,523,Russellville Independent,030,Russellville Junior/Senior High School,523030,071523030,210519001275,A1,6th,12th,Title 1 Eligible - No Program,574,Mr. Benjamin Bruni,1101 W 9th St,,,Russellville,KY,42276,(270) 726-8421,(270) 726-3685,36.831049,-86.904166,GRREC,902
20162017,071,LOGAN,523,Russellville Independent,,---District Total---,523,,,,K,12th,,"1,028",Mr. Eugene Smith,355 South Summer Street,,,Russellville,KY,42276,(270) 726-8405,(270) 726-4036,36.843626339,-86.884598872,GRREC,902
20162017,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,409,Mr. Jimmy Dyehouse,6007 N Hwy 27,,,Science Hill,KY,42553,(606) 423-3341,(606) 423-3313,37.17788,-84.625734,SESC,907
20162017,100,PULASKI,524,Science Hill Independent,,---District Total---,524,,,,K,8th,,409,Mr. Jimmy Dyehouse,6007 N Hwy 27,,,Science Hill,KY,42553,(606) 423-3341,(606) 423-3313,37.17788,-84.625734,SESC,907
20162017,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,A1,Entry,5th,Title 1 Eligible - Schoolwide School,645,Shane Pickerill,350 Champion Way,,,Georgetown,KY,40324,(502) 863-3663,(502) 570-0391,38.240672,-84.566288,CKEC,901
20162017,105,SCOTT,525,Scott County,005,Cardinal Academy,525005,105525005,,A5,9th,12th,Not a Title 1 School,109,Laura Rice,1076 Cardinal Lane,,,Georgetown,KY,40324,(502) 863-4057,(502) 863-4432,38.231807,-84.572361,CKEC,901
20162017,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,A1,Entry,5th,Title 1 Eligible - Schoolwide School,554,Corrie Kemper,3407 Newtown Rd,,,Georgetown,KY,40324,(502) 863-0275,(502) 863-0537,38.233734,-84.484858,CKEC,901
20162017,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,A2,9th,12th,Not a Title 1 School,876,Ms. Michelle Nichols,2001 Frankfort Road,,,Georgetown,KY,40324,(502) 570-4920,,38.211121,-84.600661,CKEC,901
20162017,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,A1,Entry,5th,Title 1 Eligible - Schoolwide School,442,Damon Stefanic,501 S Hamilton St,,,Georgetown,KY,40324,(502) 863-1170,(502) 867-0794,38.206019,-84.558722,CKEC,901
20162017,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,A1,6th,8th,Title 1 Eligible - Schoolwide School,461,Mrs. Cari Boyd,730 S Hamilton St,,,Georgetown,KY,40324,(502) 863-3805,(502) 867-1372,38.199186,-84.557592,CKEC,901
20162017,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,A1,Entry,5th,Not a Title 1 School,674,Lori Mays,300 School House Rd,,,Georgetown,KY,40324,(502) 867-6700,,38.195783,-84.530684,CKEC,901
20162017,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,395,Rachelle Schjoll,3600 Cincinnati Rd,,,Georgetown,KY,40324,(502) 863-3663,(502) 863-6654,38.330492,-84.575971,CKEC,901
20162017,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,A1,6th,8th,Title 1 Eligible - No Program,849,John Noll,332 Champion Way,,,Georgetown,KY,40324,(502) 570-2390,(502) 863-3621,38.240663,-84.560647,CKEC,901
20162017,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,A1,10th,12th,Not a Title 1 School,"1,715",Joseph Covington,1080 Cardinal Dr,,,Georgetown,KY,40324,(502) 863-4131,(502) 867-0544,38.233219,-84.572874,CKEC,901
20162017,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,A1,6th,8th,Not a Title 1 School,774,Jennifer Sutton,1036 Cardinal Drive,,,Georgetown,KY,40324,(502) 863-7202,(502) 863-7452,38.231377,-84.571083,CKEC,901
20162017,105,SCOTT,525,Scott County,045,Scott County Ninth Grade School,525045,105525045,210526001557,A1,9th,9th,Title 1 Eligible - No Program,677,Austin Haywood,1072 Cardinal Dr,,,Georgetown,KY,40324,(502) 863-4635,(502) 868-0515,38.232551,-84.571474,CKEC,901
20162017,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,A1,Entry,5th,Title 1 Eligible - Schoolwide School,593,Bryan Blankenship,1200 Fairfax Way,,,Georgetown,KY,40324,(502) 863-0772,(502) 863-3421,38.193904,-84.556375,CKEC,901
20162017,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,A1,Entry,5th,Title 1 Eligible - Schoolwide School,382,Maria Bennett,3233 Main St.,,,Stamping Ground,KY,40379,(502) 570-8800,(502) 570-8804,38.269769,-84.681672,CKEC,901
20162017,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,A1,Entry,5th,Not a Title 1 School,644,Mr. Brent Allen,1901 Frankfort Rd,,,Georgetown,KY,40324,(502) 863-1393,(502) 867-0840,38.211896,-84.597243,CKEC,901
20162017,105,SCOTT,525,Scott County,,---District Total---,525,,,,K,12th,,"8,914",Dr. Kevin Hub,2168 Frankfort Pk,,,Georgetown,KY,40324,(502) 863-3663,(502) 863-5367,38.21028,-84.608356,CKEC,901
20162017,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,A1,Entry,5th,Title 1 Eligible - Schoolwide School,588,Kim Willhoite,279 Chapel Hill Rd,,,Shelbyville,KY,40065,(502) 633-3452,(502) 647-0232,38.201693,-85.216769,OVEC,906
20162017,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,A1,Entry,5th,Title 1 Eligible - Schoolwide School,472,Johnna Black,8300 Frankfort Rd,,,Waddy,KY,40076,(502) 829-5242,(502) 829-9605,38.17693,-85.064329,OVEC,906
20162017,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,A1,9th,12th,Title 1 Eligible - No Program,"1,075",Mr. Joseph Ellison,801 Discovery Blvd,,,Shelbyville,KY,40065,(502) 647-1160,(502) 647-1161,38.224381,-85.273147,OVEC,906
20162017,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,A1,Entry,5th,Title 1 Eligible - Schoolwide School,563,Artavia Acklin,150 Warriors Way,,,Shelbyville,KY,40065,(502) 647-4505,(502) 647-4508,38.236332,-85.234268,OVEC,906
20162017,106,SHELBY,531,Shelby County,170,Shelby Co Education Center,531170,106531170,210532001690,A6,6th,12th,Title 1 Eligible - Schoolwide School,17,Phillip Conder,1361 Frankfort Rd.,,,Shelbyville,KY,40065,(502) 647-4677,,38.309165,-85.117902,OVEC,906
20162017,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,A1,6th,8th,Title 1 Eligible - No Program,671,Jennifer Cox,600 Rocket Lane,,,Shelbyville,KY,40065,(502) 633-1478,(502) 647-0242,38.217599,-85.178667,OVEC,906
20162017,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,A1,9th,12th,Title 1 Eligible - No Program,"1,061",Margo Whisman,1701 Frankfort Rd,,,Shelbyville,KY,40065,(502) 633-2344,(502) 647-0208,38.209894,-85.178462,OVEC,906
20162017,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,A1,6th,8th,Title 1 Eligible - No Program,879,Lorri Stivers,100 Warriors Way,,,Shelbyville,KY,40065,(502) 633-4869,(502) 647-4525,38.236193,-85.238445,OVEC,906
20162017,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,A1,Entry,5th,Title 1 Eligible - Schoolwide School,547,Jill Tingle,6725 Shelbyville Rd,,,Simpsonville,KY,40067,(502) 722-8855,(502) 722-9607,38.222919,-85.342638,OVEC,906
20162017,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,A1,Entry,5th,Title 1 Eligible - Schoolwide School,462,Susanne Burkhardt,728 Ginkgo Dr,,,Shelbyville,KY,40065,(502) 633-4460,(502) 633-4462,38.207262,-85.221248,OVEC,906
20162017,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,A1,Entry,5th,Title 1 Eligible - Schoolwide School,533,Mr. Seth Green,500 Rocket Lane,,,Shelbyville,KY,40065,(502) 633-5222,(502) 647-0243,38.215302,-85.178094,OVEC,906
20162017,106,SHELBY,531,Shelby County,,---District Total---,531,,,,K,12th,,"6,868",James Neihof,1155 Main Street,,,Shelbyville,KY,40066,(502) 633-2375,(502) 633-1988,38.212124,-85.227896,OVEC,906
20162017,019,CAMPBELL,533,Silver Grove Independent,012,Silver Grove School,533012,019533012,210537001727,A1,Preschool,12th,Title 1 Eligible - Schoolwide School,163,Mr. Wesley Murray,101 W Third St,,,Silver Grove,KY,41085,(859) 441-3894,(859) 441-4299,39.034006,-84.391235,NKCES,905
20162017,019,CAMPBELL,533,Silver Grove Independent,,---District Total---,533,,,,K,12th,,163,Dennis Maines,101 W Third St,,,Silver Grove,KY,41085,(859) 441-3894,(859) 441-3033,39.034070,-84.391595,NKCES,905
20162017,107,SIMPSON,535,Simpson County,020,Franklin Elementary School,535020,107535020,210540001299,A1,Preschool,Entry,Title 1 Eligible - Schoolwide School,216,Rachel Fairman,211 S Main St,,,Franklin,KY,42134,(270) 586-3241,(270) 586-2042,36.719769,-86.578104,GRREC,902
20162017,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,A1,9th,12th,Title 1 Eligible - Schoolwide School,893,Timothy Schlosser,400 S College St,,,Franklin,KY,42135,(270) 586-3273,(270) 586-2021,36.715708,-86.580525,GRREC,902
20162017,107,SIMPSON,535,Simpson County,007,Franklin-Simpson High School West Campus,535007,107535007,210540001652,A5,7th,12th,Title 1 Eligible - No Program,46,Timothy Schlosser,229 Jokers Phillips Way,,,Franklin,KY,42135,(270) 586-2039,(270) 586-2047,36.716837,-86.581941,GRREC,902
20162017,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,A1,6th,8th,Title 1 Eligible - Schoolwide School,648,Mr. William Conyers,322 S College St,,,Franklin,KY,42134,(270) 586-4401,(270) 586-2048,36.715283,-86.582579,GRREC,902
20162017,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,A1,4th,5th,Title 1 Eligible - Schoolwide School,452,Joyce Pedigo Pais,601 John J. Johnson Ave,,,Franklin,KY,42134,(270) 586-7133,(270) 586-2045,36.728268,-86.583514,GRREC,902
20162017,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,A1,1st,3rd,Title 1 Eligible - Schoolwide School,657,Michael Barnum,721 Witt Rd,,,Franklin,KY,42134,(270) 586-4414,(270) 598-6059,36.713161,-86.588306,GRREC,902
20162017,107,SIMPSON,535,Simpson County,,---District Total---,535,,,,K,12th,,"2,912",Dr. James Flynn,430 S College St,,,Franklin,KY,42135,(270) 586-8877,(270) 586-2011,36.714806,-86.579359,GRREC,902
20162017,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,A1,Preschool,4th,Title 1 Eligible - Schoolwide School,598,Mike Reynolds,210 May St,,,Somerset,KY,42501,(606) 678-8707,(606) 679-3062,37.096344,-84.599687,SESC,907
20162017,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,A1,5th,8th,Title 1 Eligible - No Program,496,Mr. Calvin Rollyson Jr,210 Barnett St,,,Somerset,KY,42501,(606) 678-5821,(606) 678-2934,37.099345,-84.593799,SESC,907
20162017,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,A1,9th,12th,Title 1 Eligible - No Program,506,Charlie Brock,301 College St,,,Somerset,KY,42501,(606) 678-4721,(606) 677-0087,37.09544,-84.60178,SESC,907
20162017,100,PULASKI,536,Somerset Independent,,---District Total---,536,,,,K,12th,,"1,600",Kyle Lively,305 College St,,,Somerset,KY,42501,(606) 679-4451,(606) 678-0864,37.096529,-84.602218,SESC,907
20162017,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,163,Edward Franke,6 WILLIAM F. BLATT AVE.,,,Southgate,KY,41071,(859) 441-0743,(859) 441-6735,39.072622,-84.47363,NKCES,905
20162017,019,CAMPBELL,537,Southgate Independent,,---District Total---,537,,,,K,8th,,163,Mr. Greg Duty,Wm Blatt and Evergreen,,,Southgate,KY,41071,(859) 441-0743,(859) 441-6735,39.072587,-84.473537,NKCES,905
20162017,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,A5,1st,12th,Not a Title 1 School,50,Bob Hafendorfer,404 Main Cross St,,,Taylorsville,KY,40071,(502) 477-1530,(502) 477-1760,38.032741,-85.343914,OVEC,906
20162017,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,A1,Entry,5th,Title 1 Eligible - Schoolwide School,834,Gary Kidwell,1265 Mt. Washington Rd.,,,Taylorsville,KY,40071,(502) 477-6950,(502) 477-6955,38.027651,-85.365563,OVEC,906
20162017,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,A1,9th,12th,Title 1 Eligible - Schoolwide School,866,Mr. Curt Haun,520 Taylorsville Rd,,,Taylorsville,KY,40071,(502) 477-3255,(502) 477-3212,38.039634,-85.33891,OVEC,906
20162017,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,A1,6th,8th,Title 1 Eligible - Schoolwide School,664,Matt Mercer,1263 Mt Washington Rd,,,Taylorsville,KY,40071,(502) 477-3260,(502) 477-6796,38.025952,-85.364308,OVEC,906
20162017,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,A1,Entry,5th,Title 1 Eligible - Schoolwide School,426,Mr. Steven Rucker,420 Highview Ave.,,,Taylorsville,KY,40071,(502) 477-3339,(502) 477-3214,38.034468,-85.343498,OVEC,906
20162017,108,SPENCER,541,Spencer County,,---District Total---,541,,,,K,12th,,"2,840",Mr. Charles Adams,207 W Main St,,,Taylorsville,KY,40071,(502) 477-3250,(502) 477-3259,38.030343992,-85.348377487,OVEC,906
20162017,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,A1,3rd,5th,Title 1 Eligible - Schoolwide School,572,Donna E Williams,1207 East Broadway,,,Campbellsville,KY,42718,(270) 465-5691,(270) 465-6219,37.350598,-85.334174,GRREC,902
20162017,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,A1,9th,12th,Title 1 Eligible - No Program,843,Laura Benningfield,2705 Hodgenville Road,,,Campbellsville,KY,42718,(270) 465-4431,(270) 465-5731,37.357749,-85.381265,GRREC,902
20162017,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,A1,6th,8th,Title 1 Eligible - Schoolwide School,630,Danita Dawn Johnson,300 Ingram Avenue,,,Campbellsville,KY,42718,(270) 465-2877,(270) 789-1753,37.350913,-85.335845,GRREC,902
20162017,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,,A1,Preschool,2nd,Title 1 Eligible - Schoolwide School,539,Melissa Long,106 Ingram Avenue,,,Campbellsville,KY,42718,(270) 465-0449,(270) 469-9462,37.350404,-85.335544,GRREC,902
20162017,109,TAYLOR,545,Taylor County,,---District Total---,545,,,,K,12th,,"2,584",Roger Dale Cook,1209 E Broadway,,,Campbellsville,KY,42718,(270) 465-5371,(270) 789-3954,37.351179,-85.332577,GRREC,902
20162017,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,A5,7th,12th,Title 1 Eligible - No Program,36,Matthew Baker,804 South Main Street,,,Elkton,KY,42220,(270) 265-7503,(270) 265-7505,36.798299,-87.15993,GRREC,902
20162017,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,400,Mr. Bruce Voth,7300 Greenville Road,,,Elkton,KY,42220,(270) 277-6800,(270) 277-9919,36.912543,-87.162274,GRREC,902
20162017,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,486,Mr. Douglas Cotton,4115 Guthrie Rd,,,Guthrie,KY,42234,(270) 265-5785,(270) 265-3808,36.751228,-87.172297,GRREC,902
20162017,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,A1,9th,12th,Title 1 Eligible - No Program,507,Jennifer Pope,806 S Main St,,,Elkton,KY,42220,(270) 265-2506,(270) 265-9408,36.797569,-87.16125,GRREC,902
20162017,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,A1,6th,8th,Title 1 Eligible - No Program,462,Mr. Leslie Broady,515 W Main St,,,Elkton,KY,42220,(270) 265-2511,(270) 265-9414,36.809735,-87.162323,GRREC,902
20162017,110,TODD,551,Todd County,,---District Total---,551,,,,K,12th,,"1,891",Mr. Billy Wayne Benningfield,205 Airport Rd,,,Elkton,KY,42220,(270) 265-2436,(270) 265-5414,36.79999,-87.164542,GRREC,902
20162017,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,A1,9th,12th,Title 1 Eligible - Schoolwide School,618,Shannon Burcham,203 Main Street,,,Cadiz,KY,42211,(270) 522-2200,(270) 522-2224,36.867246,-87.82694,WKEC,908
20162017,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,A1,3rd,5th,Title 1 Eligible - Schoolwide School,445,Brian Futrell,205 E Main St,,,Cadiz,KY,42211,(270) 522-2220,(270) 522-2234,36.867086,-87.825357,WKEC,908
20162017,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,A1,6th,8th,Title 1 Eligible - Schoolwide School,479,Amy Breckel,206 Lafayette St,,,Cadiz,KY,42211,(270) 522-2210,(270) 522-2203,36.867098,-87.825333,WKEC,908
20162017,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,A1,Preschool,2nd,Title 1 Eligible - Schoolwide School,429,Cassandra Ann Taylor,205 E Main St,,,Cadiz,KY,42211,(270) 522-2220,(270) 522-2234,36.867086,-87.825357,WKEC,908
