SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,FINANCE_TYPE,FINANCE_LABEL,FINANCE_VALUE,FINANCE_RANK,COOP,COOP_CODE
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$493,87,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$928,112,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$440,96,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,675",53,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,034",43,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,669",36,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,$511,168,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,13.7%,15,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SALARIES,Average Teacher Salary,"$45,144",164,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SALARIES,Average Principal Salary,"$74,063",156,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SALARIES,Total Substitute Teacher Expenditures,"$39,667",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$56.00,163,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Net General Fund SEEK,"$3,717,890",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Capital Outlay,"$71,070",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Net General Fund SEEK per Pupil,"$5,231",26,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Building Fund - State,"$239,529",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Building Fund - Local,"$173,234",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Transportation SEEK Funding,"$163,634",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Actual Transportation Expenditures,"$333,923",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,49.00%,99,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,Assessment,"$173,233,410",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,Assessment per Pupil,"$243,750",146,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,Real Estate Tax,47.2,141,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,Tangible / Personal Property Tax,47.2,142,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,Levied Equivalent Rate,62.2,117,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,TAX,30-cent Local Effort,"$519,700",,SESC,907
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),759.28,145,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),806.32,145,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,776.70,144,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Fund Balance,"$1,706,593",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Fund Balance Percentage,28.25%,46,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,FTE Certified Staff,67.9,146,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,53.9,149,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,FTE Classified Staff,61.0,138,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,83.25%,123,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Local Revenue,"$2,122,254",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$237,216",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Federal Revenue,"$1,939,659",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,State Revenue,"$6,671,806",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Total Revenue,"$10,970,935",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$14,125",61,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$8,590",33,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,732",99,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$2,497",16,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$305,84,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,034,885",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$636,161",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$653,626",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$1,607,496",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Total Expenditures,"$10,906,587",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$778,493",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$716,645",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$410,539",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$5,068,743",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$14,042",70,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$842,139,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$529,72,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$923,23,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$819,18,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,526",68,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,002",49,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$2,070",79,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,332",75,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,9.5%,91,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SALARIES,Average Teacher Salary,"$45,737",157,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SALARIES,Average Principal Salary,"$85,120",66,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SALARIES,Total Substitute Teacher Expenditures,"$105,575",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$136.00,19,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Net General Fund SEEK,"$3,800,099",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Capital Outlay,"$75,928",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Net General Fund SEEK per Pupil,"$5,005",46,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Building Fund - State,"$423,406",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Building Fund - Local,"$256,662",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Transportation SEEK Funding,"$189,984",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Actual Transportation Expenditures,"$716,645",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,26.51%,163,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,Assessment,"$171,108,854",,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,Assessment per Pupil,"$225,357",151,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,Real Estate Tax,93.4,12,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,Tangible / Personal Property Tax,93.4,12,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,Levied Equivalent Rate,103.4,10,NKCES,905
20162017,041,GRANT,593,Williamstown Independent,,---District---,593,,,TAX,30-cent Local Effort,"$513,327",,NKCES,905
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"1,180.48",124,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"1,287.41",123,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"1,206.40",124,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Fund Balance,"$766,675",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Fund Balance Percentage,6.91%,154,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,FTE Certified Staff,115.9,122,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,89.9,122,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,FTE Classified Staff,123.6,116,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,85.85%,55,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,State Revenue,"$11,934,175",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$12,280",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Total Revenue,"$16,671,074",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Federal Revenue,"$2,914,106",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Local Revenue,"$1,810,513",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$1,501",165,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$9,892",6,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$13,819",72,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$10,122,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$2,416",20,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$115,395",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$1,063,485",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$401,081",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,852,721",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$1,119,796",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$1,876,959",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$9,620,113",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Total Expenditures,"$19,739,577",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$3,690,029",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,556",2,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$7,974",7,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$96,172,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$882,124,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$332,147,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$928,22,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$16,362",27,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,536",49,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$3,059",48,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,9.4%,94,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SALARIES,Average Teacher Salary,"$51,328",36,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SALARIES,Average Principal Salary,"$75,896",148,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SALARIES,Total Substitute Teacher Expenditures,"$154,373",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$128.00,28,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SEEK,Net General Fund SEEK,"$7,521,174",,KVEC,904
20162017,119,WOLFE,595,Wolfe County,,---District---,595,,,SEEK,Capital Outlay,"$118,048",,KVEC,904
